claim_id,worker_id,event_id,worker_age,worker_zone,platform,vehicle_type,months_active,avg_weekly_earnings_inr,work_hours_daily,multiplatform,season,trigger_type,geo_risk,temporal_risk,combined_risk,gps_zone_match,gps_network_delta_m,accel_variance,mock_location_flag,speed_anomaly,gps_trust_score,claim_latitude,claim_longitude,weather_api_match,rainfall_mm_hr,heat_index_celsius,aqi,claims_this_month,earnings_deviation,peer_claim_ratio,platform_login_active,order_availability,duplicate_upi_event,loyalty_score,loyalty_discount,weekly_premium_inr,hours_disrupted,payout_amount_inr,risk_score,decision,is_fraud
C006670,W00281,EVT0042,28,Faridabad,Zepto,Bike,27,3415.22,10.7,0,Monsoon,Flooding,0.32,0.3,0.62,0.35,1705.8,0.056,1,1,0.1897,28.080305,76.608297,0.402,14.2,25.6,251,6,0.386,0.277,1,0,0,0.5625,0.1125,66.33,2,300,65,MANUAL_REVIEW,1
C006672,W00840,EVT0088,32,Connaught Place,Swiggy,EV Scooter,18,3866.71,9.3,1,Winter,Social Disruption,0.15,0.05,0.2,0.529,1918.5,0.175,1,0,0.2413,28.214414,76.810864,0.143,9.2,28.7,173,2,0.649,0.066,1,0,0,0.375,0.075,56.27,2,300,58,MANUAL_REVIEW,1
C006673,W01563,EVT0237,38,Lajpat Nagar,Blinkit,EV Scooter,24,3222.92,9.6,0,Summer,Extreme Heat,0.12,0.2,0.32,0.011,770.7,0.216,1,1,0.2104,28.686617,77.036988,0.548,0.3,37.3,217,4,0.429,0.307,1,1,0,0.5,0.1,56.79,4,600,65,MANUAL_REVIEW,1
C006694,W01960,EVT0041,44,Connaught Place,Zepto,Bike,19,4418.92,9.5,0,Summer,Social Disruption,0.15,0.2,0.35,0.44,1439.9,0.097,1,1,0.2697,28.57706,77.355824,0.386,21.7,40.2,72,4,0.725,0.325,1,1,0,0.3958,0.0792,58.3,6,900,60,MANUAL_REVIEW,1
C006695,W00538,EVT0385,40,South Delhi,Swiggy,Bike,27,4360.14,9.1,0,Monsoon,Social Disruption,0.1,0.3,0.4,0.091,1883.5,0.167,1,1,0.0706,28.014794,77.58029,0.457,24.8,33.1,57,4,0.768,0.084,1,0,0,0.5625,0.1125,63.75,5,750,68,MANUAL_REVIEW,1
C006697,W00547,EVT0211,39,Dwarka,Zomato,Bicycle,33,3882.89,8.2,1,Summer,Severe Pollution,0.22,0.2,0.42,0.007,1201.4,0.238,1,1,0.1464,28.130721,77.466531,0.019,4.8,26.9,248,2,0.734,0.332,1,0,1,0.6875,0.1375,59.86,3,450,75,AUTO_REJECT,1
C006698,W00667,EVT0402,35,Rohini,BigBasket,Bike,6,2984.98,9.7,0,Winter,Social Disruption,0.18,0.05,0.23,0.042,1357.1,0.107,1,1,0.1239,28.427637,77.05331,0.49,27.3,36.3,206,4,0.613,0.056,1,0,0,0.125,0.025,56.75,2,300,69,MANUAL_REVIEW,1
C006710,W01059,EVT0373,33,North Delhi,Swiggy,Bike,20,3487.51,5.1,0,Winter,Social Disruption,0.2,0.05,0.25,0.382,1061.8,0.187,1,1,0.3122,28.042324,77.31335,0.404,7.1,26.3,256,4,0.689,0.043,0,1,0,0.4167,0.0833,57.57,2,300,67,MANUAL_REVIEW,1
C006715,W01718,EVT0254,44,Gurgaon,Blinkit,Bike,14,3846.69,8.0,0,Monsoon,Heavy Rainfall,0.3,0.3,0.6,0.429,1748.7,0.085,1,0,0.2178,28.585249,77.101478,0.32,38.7,31.2,139,4,0.778,0.278,0,0,0,0.2917,0.0583,75.55,4,600,59,MANUAL_REVIEW,1
C006716,W00298,EVT0199,44,Rohini,Swiggy,Bike,29,4542.16,9.3,0,Winter,Social Disruption,0.18,0.05,0.23,0.441,1206.4,0.015,0,0,0.3969,28.566636,77.4209,0.195,23.2,37.2,136,2,0.468,0.248,0,0,0,0.6042,0.1208,52.37,5,750,52,MANUAL_REVIEW,1
C006724,W01495,EVT0235,42,Rohini,Zomato,Bicycle,21,3311.87,10.0,0,Summer,Extreme Heat,0.18,0.2,0.38,0.297,1795.3,0.203,0,0,0.2698,28.782527,76.79546,0.455,3.8,32.2,235,4,0.484,0.189,1,0,0,0.4375,0.0875,65.83,2,300,54,MANUAL_REVIEW,1
C006731,W01132,EVT0323,44,Dwarka,Blinkit,Bike,29,2303.13,7.8,0,Winter,Heavy Rainfall,0.22,0.05,0.27,0.04,653.4,0.244,1,0,0.2424,28.261077,76.726253,0.463,19.9,25.5,134,6,0.513,0.163,1,1,0,0.6042,0.1208,55.11,3,450,69,MANUAL_REVIEW,1
C006747,W01510,EVT0026,25,Saket,BigBasket,Bicycle,2,3099.7,11.9,0,Monsoon,Social Disruption,0.14,0.3,0.44,0.522,487.1,0.084,0,1,0.5441,28.876167,77.127698,0.398,7.5,28.7,133,2,0.641,0.063,1,0,0,0.0417,0.0083,70.0,6,900,44,MANUAL_REVIEW,1
C006749,W00316,EVT0121,34,East Delhi,Zepto,Bicycle,18,4660.99,7.0,0,Winter,Extreme Heat,0.35,0.05,0.4,0.238,398.8,0.257,0,0,0.4611,28.753103,77.108352,0.224,2.6,34.2,137,3,0.888,0.307,0,0,0,0.375,0.075,64.01,1,150,60,MANUAL_REVIEW,1
C006750,W01747,EVT0170,23,West Delhi,BigBasket,Bike,6,3611.1,7.6,0,Summer,Heavy Rainfall,0.25,0.2,0.45,0.17,1614.7,0.156,1,1,0.1414,28.949094,76.663763,0.021,23.3,27.1,205,5,0.609,0.108,1,1,0,0.125,0.025,68.55,4,600,81,AUTO_REJECT,1
C006753,W01768,EVT0193,26,North Delhi,Blinkit,Bike,15,2880.29,7.1,1,Summer,Flooding,0.2,0.2,0.4,0.317,675.0,0.212,0,1,0.4467,28.335588,77.26925,0.1,6.9,31.7,201,6,0.861,0.276,1,1,0,0.3125,0.0625,67.26,1,150,70,MANUAL_REVIEW,1
C006755,W01211,EVT0145,30,Noida,Blinkit,Bike,8,4631.9,8.4,0,Winter,Heavy Rainfall,0.28,0.05,0.33,0.516,914.2,0.053,0,0,0.4746,28.400051,77.25308,0.424,3.9,29.6,202,1,0.829,0.092,1,0,0,0.1667,0.0333,60.56,3,450,47,MANUAL_REVIEW,1
C006763,W00640,EVT0217,29,Lajpat Nagar,Blinkit,Bike,10,4391.21,10.2,0,Post-Monsoon,Severe Pollution,0.12,0.1,0.22,0.478,1529.4,0.164,1,1,0.2782,28.994594,77.356034,0.396,22.5,25.3,265,2,0.796,0.117,1,0,0,0.2083,0.0417,61.49,1,150,52,MANUAL_REVIEW,1
C006769,W00013,EVT0423,32,West Delhi,BigBasket,Bike,13,3324.67,9.1,1,Winter,Heavy Rainfall,0.25,0.05,0.3,0.389,612.4,0.168,1,1,0.3805,28.527404,77.256629,0.497,39.2,32.3,134,3,0.864,0.021,0,0,1,0.2708,0.0542,61.5,4,600,57,MANUAL_REVIEW,1
C006770,W01606,EVT0071,25,Dwarka,Zepto,Bike,15,3865.04,8.5,1,Winter,Social Disruption,0.22,0.05,0.27,0.087,445.9,0.097,0,0,0.3776,28.389178,77.297383,0.083,7.3,31.6,278,7,0.353,0.197,1,1,1,0.3125,0.0625,58.69,6,900,73,AUTO_REJECT,1
C006780,W01746,EVT0312,27,Faridabad,Blinkit,Bike,13,2854.01,9.7,0,Summer,Severe Pollution,0.32,0.2,0.52,0.411,1014.8,0.156,1,0,0.3278,28.493311,76.76719,0.484,25.2,25.9,284,4,0.468,0.267,0,1,0,0.2708,0.0542,70.39,2,300,52,MANUAL_REVIEW,1
C006783,W01208,EVT0471,26,East Delhi,Instamart,Bike,36,4208.78,11.2,0,Monsoon,Social Disruption,0.35,0.3,0.65,0.357,962.5,0.061,1,0,0.3045,28.220678,77.252038,0.286,14.8,38.7,334,3,0.527,0.173,1,0,0,0.75,0.15,67.73,4,600,61,MANUAL_REVIEW,1
C006787,W00941,EVT0390,26,Connaught Place,Zomato,Bike,40,4669.41,10.3,0,Monsoon,Extreme Heat,0.15,0.3,0.45,0.206,1826.2,0.058,0,0,0.2143,28.311102,76.876465,0.503,4.7,39.3,239,7,0.899,0.136,1,1,0,0.8333,0.1667,54.07,2,300,68,MANUAL_REVIEW,1
C006800,W01127,EVT0461,38,Noida,BigBasket,EV Scooter,21,4189.08,7.8,0,Monsoon,Flooding,0.28,0.3,0.58,0.398,1314.2,0.194,1,0,0.2815,28.774019,77.360258,0.1,10.6,29.6,266,4,0.58,0.346,0,0,0,0.4375,0.0875,72.37,3,450,67,MANUAL_REVIEW,1
C006811,W00815,EVT0325,26,Saket,BigBasket,Bike,17,3321.66,10.9,0,Monsoon,Severe Pollution,0.14,0.3,0.44,0.214,1957.4,0.068,0,1,0.1988,28.779077,77.369341,0.547,13.5,35.7,171,2,0.533,0.249,1,0,0,0.3542,0.0708,66.86,4,600,52,MANUAL_REVIEW,1
C006812,W01482,EVT0384,31,South Delhi,Swiggy,Bike,12,3999.2,6.4,0,Summer,Extreme Heat,0.1,0.2,0.3,0.247,1692.5,0.106,1,1,0.1555,28.113618,76.618428,0.567,0.8,38.5,224,8,0.44,0.155,0,1,0,0.25,0.05,59.97,5,750,60,MANUAL_REVIEW,1
C006817,W00333,EVT0409,33,Dwarka,Zomato,Bicycle,45,4208.26,11.4,1,Monsoon,Heavy Rainfall,0.22,0.3,0.52,0.01,1131.2,0.204,1,1,0.1547,28.968242,77.00585,0.06,40.2,32.2,163,1,0.887,0.129,1,0,1,0.9375,0.1875,60.8,2,300,87,AUTO_REJECT,1
C006819,W01546,EVT0325,26,Gurgaon,Zomato,Bike,24,2943.01,6.0,0,Post-Monsoon,Extreme Heat,0.3,0.1,0.4,0.259,1697.1,0.127,1,0,0.1617,28.088342,76.718403,0.315,4.0,31.2,144,6,0.779,0.298,0,0,0,0.5,0.1,60.38,3,450,71,AUTO_REJECT,1
C006824,W01127,EVT0264,38,Noida,BigBasket,EV Scooter,21,4189.08,7.8,0,Winter,Heavy Rainfall,0.28,0.05,0.33,0.16,1818.1,0.167,1,1,0.108,28.203026,76.985503,0.345,22.0,26.7,104,5,0.585,0.304,0,0,0,0.4375,0.0875,60.73,1,150,65,MANUAL_REVIEW,1
C006829,W01163,EVT0267,36,West Delhi,Zepto,Bike,23,4445.64,7.4,0,Summer,Social Disruption,0.25,0.2,0.45,0.044,1186.7,0.227,1,1,0.1623,28.875986,77.102119,0.133,28.2,27.8,288,1,0.832,0.348,0,1,0,0.4792,0.0958,65.35,4,600,68,MANUAL_REVIEW,1
C006835,W01857,EVT0092,23,East Delhi,Blinkit,Bicycle,47,4424.16,7.9,0,Summer,Extreme Heat,0.35,0.2,0.55,0.522,1469.2,0.058,1,1,0.2942,28.813403,77.329639,0.172,4.8,30.7,129,4,0.679,0.169,0,0,0,0.9792,0.1958,62.63,3,450,66,MANUAL_REVIEW,1
C006837,W00651,EVT0250,37,Faridabad,Swiggy,EV Scooter,1,3159.09,12.9,0,Post-Monsoon,Heavy Rainfall,0.32,0.1,0.42,0.042,1257.4,0.042,1,0,0.1324,28.917541,77.241665,0.385,36.1,27.2,74,2,0.838,0.062,1,0,0,0.0208,0.0042,68.99,4,600,73,AUTO_REJECT,1
C006841,W01466,EVT0402,22,Noida,BigBasket,Bike,1,3390.82,10.0,0,Post-Monsoon,Flooding,0.28,0.1,0.38,0.37,1045.5,0.049,1,1,0.2961,28.221742,76.776355,0.422,9.8,35.7,132,4,0.89,0.284,1,0,0,0.0208,0.0042,67.23,3,450,64,MANUAL_REVIEW,1
C006842,W01429,EVT0442,33,Gurgaon,Zepto,EV Scooter,26,5271.31,8.8,0,Monsoon,Social Disruption,0.3,0.3,0.6,0.31,1387.8,0.272,1,0,0.243,28.294306,77.089409,0.028,10.2,27.1,81,3,0.426,0.108,1,0,0,0.5417,0.1083,70.63,3,450,71,AUTO_REJECT,1
C006844,W01806,EVT0444,43,North Delhi,Blinkit,Bike,40,5488.36,9.1,0,Monsoon,Severe Pollution,0.2,0.3,0.5,0.341,1697.1,0.233,1,0,0.2051,28.460655,76.642655,0.166,28.3,27.0,266,1,0.666,0.247,0,0,0,0.8333,0.1667,61.6,4,600,63,MANUAL_REVIEW,1
C006859,W01369,EVT0412,44,Connaught Place,Instamart,Bicycle,31,3853.75,11.7,0,Post-Monsoon,Extreme Heat,0.15,0.1,0.25,0.167,1137.3,0.111,0,0,0.3073,28.208759,77.458922,0.291,4.5,35.5,252,8,0.719,0.205,1,0,0,0.6458,0.1292,53.49,6,900,73,AUTO_REJECT,1
C006879,W00397,EVT0408,29,Faridabad,BigBasket,Bike,7,4199.89,8.9,0,Monsoon,Severe Pollution,0.32,0.3,0.62,0.534,1843.0,0.217,1,1,0.2589,28.515615,76.753359,0.018,15.9,40.9,50,5,0.446,0.34,0,0,0,0.1458,0.0292,75.05,3,450,64,MANUAL_REVIEW,1
C006880,W00729,EVT0358,23,Noida,Zepto,EV Scooter,43,4088.94,8.3,1,Summer,Extreme Heat,0.28,0.2,0.48,0.386,1189.9,0.078,1,1,0.2837,28.501833,77.279039,0.41,1.0,32.9,232,4,0.423,0.019,0,0,1,0.8958,0.1792,60.11,5,750,53,MANUAL_REVIEW,1
C006883,W00115,EVT0238,40,Lajpat Nagar,BigBasket,EV Scooter,32,4627.37,7.7,0,Post-Monsoon,Extreme Heat,0.12,0.1,0.22,0.012,354.9,0.008,0,1,0.3524,28.798795,76.623399,0.139,1.5,36.0,117,4,0.798,0.327,1,0,0,0.6667,0.1333,54.65,2,300,78,AUTO_REJECT,1
C006906,W00180,EVT0138,38,Saket,Swiggy,Bike,5,3836.82,10.6,1,Winter,Heavy Rainfall,0.14,0.05,0.19,0.025,1448.7,0.114,1,1,0.1041,28.879141,76.917297,0.474,1.8,27.7,139,7,0.615,0.268,0,1,0,0.1042,0.0208,60.59,4,600,77,AUTO_REJECT,1
C006908,W01135,EVT0216,34,South Delhi,Swiggy,Bike,2,3872.66,12.4,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.439,297.1,0.132,0,0,0.5442,28.729603,76.676791,0.104,23.5,32.5,175,1,0.755,0.305,0,0,0,0.0417,0.0083,57.58,2,300,59,MANUAL_REVIEW,1
C006917,W00056,EVT0418,31,Rohini,Blinkit,Bike,10,2816.0,8.6,0,Summer,Social Disruption,0.18,0.2,0.38,0.18,1022.1,0.075,1,1,0.2262,28.675563,76.859286,0.343,2.8,27.7,272,3,0.357,0.13,1,0,0,0.2083,0.0417,65.43,2,300,57,MANUAL_REVIEW,1
C006921,W00274,EVT0183,21,South Delhi,BigBasket,EV Scooter,43,4634.51,10.0,0,Post-Monsoon,Extreme Heat,0.1,0.1,0.2,0.189,386.2,0.139,1,0,0.3316,28.729321,77.136602,0.108,3.8,32.5,185,4,0.634,0.167,1,1,0,0.8958,0.1792,50.53,6,900,71,AUTO_REJECT,1
C006924,W00808,EVT0223,43,South Delhi,Blinkit,Bicycle,35,3475.94,8.9,1,Monsoon,Extreme Heat,0.1,0.3,0.4,0.209,1331.4,0.26,0,1,0.3099,28.206479,77.469926,0.208,0.7,31.1,179,6,0.795,0.309,1,0,1,0.7292,0.1458,58.06,2,300,71,AUTO_REJECT,1
C006926,W01868,EVT0492,34,South Delhi,Blinkit,Bike,34,3103.11,9.8,0,Winter,Social Disruption,0.1,0.05,0.15,0.19,1213.5,0.032,1,0,0.1972,28.854134,77.503724,0.09,27.7,29.3,169,2,0.531,0.135,0,0,0,0.7083,0.1417,48.06,4,600,65,MANUAL_REVIEW,1
C006928,W01831,EVT0085,22,West Delhi,Swiggy,Bike,20,4037.26,9.3,0,Winter,Extreme Heat,0.25,0.05,0.3,0.074,1075.5,0.111,1,1,0.1794,28.605561,77.446874,0.549,3.4,31.2,84,4,0.453,0.069,1,0,0,0.4167,0.0833,61.46,4,600,70,MANUAL_REVIEW,1
C006937,W01011,EVT0400,29,Dwarka,Zepto,Bike,8,4734.45,8.3,0,Post-Monsoon,Social Disruption,0.22,0.1,0.32,0.001,329.6,0.01,1,1,0.252,28.451088,76.984953,0.262,2.5,35.4,58,3,0.684,0.135,1,1,0,0.1667,0.0333,62.71,4,600,79,AUTO_REJECT,1
C006940,W00345,EVT0045,37,Noida,Swiggy,Bike,7,3781.32,10.6,0,Summer,Heavy Rainfall,0.28,0.2,0.48,0.495,1890.5,0.161,1,0,0.2305,28.533152,76.674492,0.172,3.1,36.6,54,4,0.645,0.071,1,0,0,0.1458,0.0292,74.5,4,600,63,MANUAL_REVIEW,1
C006946,W00400,EVT0256,31,South Delhi,Blinkit,Bike,21,3431.99,9.7,1,Post-Monsoon,Severe Pollution,0.1,0.1,0.2,0.485,1412.0,0.122,1,0,0.2944,28.787085,76.779722,0.404,18.7,32.0,265,1,0.649,0.304,0,0,1,0.4375,0.0875,59.18,1,150,51,MANUAL_REVIEW,1
C006948,W01608,EVT0109,27,Rohini,Blinkit,Bicycle,25,3376.06,7.1,0,Monsoon,Social Disruption,0.18,0.3,0.48,0.135,1124.2,0.127,1,0,0.1981,28.992361,77.375074,0.4,5.1,38.8,354,4,0.867,0.277,1,0,0,0.5208,0.1042,64.64,4,600,69,MANUAL_REVIEW,1
C006949,W01761,EVT0006,20,Gurgaon,Zomato,Bicycle,32,6025.16,7.4,1,Monsoon,Flooding,0.3,0.3,0.6,0.158,1259.3,0.192,1,1,0.1935,28.04329,77.122607,0.252,11.1,28.3,59,4,0.813,0.33,0,1,1,0.6667,0.1333,68.93,3,450,70,MANUAL_REVIEW,1
C006951,W01851,EVT0271,34,Lajpat Nagar,Swiggy,EV Scooter,23,3580.24,8.4,0,Post-Monsoon,Flooding,0.12,0.1,0.22,0.174,1089.8,0.074,1,0,0.2135,28.348491,77.031172,0.412,28.6,25.6,116,4,0.691,0.216,0,0,0,0.4792,0.0958,55.5,1,150,67,MANUAL_REVIEW,1
C006952,W00778,EVT0420,23,Rohini,Instamart,Bike,19,3082.55,11.1,0,Monsoon,Severe Pollution,0.18,0.3,0.48,0.479,437.7,0.127,0,0,0.5386,28.643684,76.794434,0.565,13.6,25.8,166,4,0.434,0.229,1,0,0,0.3958,0.0792,63.34,5,750,46,MANUAL_REVIEW,1
C006954,W00480,EVT0392,42,North Delhi,Instamart,Bike,26,4001.23,8.7,0,Summer,Severe Pollution,0.2,0.2,0.4,0.076,1652.2,0.205,0,0,0.2031,28.258393,76.889224,0.035,3.0,33.9,124,6,0.886,0.181,0,0,0,0.5417,0.1083,60.17,2,300,79,AUTO_REJECT,1
C006956,W00341,EVT0344,36,Noida,BigBasket,Bike,12,3094.11,10.2,0,Monsoon,Flooding,0.28,0.3,0.58,0.075,1780.9,0.041,1,1,0.067,28.151926,76.619491,0.158,19.8,26.0,78,4,0.457,0.251,0,0,0,0.25,0.05,71.7,1,150,75,AUTO_REJECT,1
C006959,W00964,EVT0222,36,South Delhi,Zepto,Bike,32,3593.05,8.3,0,Post-Monsoon,Severe Pollution,0.1,0.1,0.2,0.008,317.4,0.217,1,1,0.2773,28.544026,76.978598,0.443,15.4,30.8,293,4,0.75,0.149,1,0,0,0.6667,0.1333,47.9,1,150,71,AUTO_REJECT,1
C006961,W01353,EVT0428,27,South Delhi,BigBasket,Bicycle,18,3082.04,4.7,0,Post-Monsoon,Severe Pollution,0.1,0.1,0.2,0.053,1185.2,0.207,0,0,0.2641,28.833878,77.561809,0.066,23.0,28.0,66,5,0.687,0.123,0,0,0,0.375,0.075,55.29,3,450,72,AUTO_REJECT,1
C006965,W00823,EVT0294,33,East Delhi,Swiggy,EV Scooter,29,3119.11,8.1,1,Winter,Social Disruption,0.35,0.05,0.4,0.02,621.7,0.021,1,1,0.2168,28.37935,76.860486,0.016,22.5,39.9,246,2,0.606,0.219,1,0,1,0.6042,0.1208,59.45,2,300,74,AUTO_REJECT,1
C006968,W01844,EVT0287,38,Lajpat Nagar,Zepto,Bike,9,3698.84,11.4,1,Post-Monsoon,Extreme Heat,0.12,0.1,0.22,0.35,1476.9,0.253,1,1,0.2438,28.252452,77.06637,0.228,4.9,35.5,117,2,0.433,0.086,1,0,0,0.1875,0.0375,59.59,5,750,59,MANUAL_REVIEW,1
C006976,W01650,EVT0251,32,Noida,Blinkit,Bicycle,13,3784.06,9.9,1,Post-Monsoon,Extreme Heat,0.28,0.1,0.38,0.15,1817.0,0.186,1,0,0.1061,28.699444,77.300483,0.239,2.3,36.4,189,3,0.59,0.129,1,1,0,0.2708,0.0542,64.84,1,150,66,MANUAL_REVIEW,1
C006981,W01979,EVT0492,20,Rohini,BigBasket,Bike,32,3016.79,11.1,0,Summer,Extreme Heat,0.18,0.2,0.38,0.323,1432.5,0.209,1,0,0.2352,28.654882,76.719018,0.383,3.6,32.2,104,6,0.43,0.07,1,0,0,0.6667,0.1333,58.94,5,750,62,MANUAL_REVIEW,1
C006986,W01036,EVT0260,39,East Delhi,Zepto,Bike,3,3512.31,9.3,1,Post-Monsoon,Flooding,0.35,0.1,0.45,0.154,940.0,0.118,1,1,0.2324,28.656739,77.545153,0.565,10.1,27.7,269,8,0.892,0.21,1,0,1,0.0625,0.0125,72.07,3,450,73,AUTO_REJECT,1
C006994,W00837,EVT0238,40,North Delhi,Zepto,Bike,37,2620.75,9.8,1,Post-Monsoon,Severe Pollution,0.2,0.1,0.3,0.143,671.5,0.062,1,1,0.2627,28.098963,76.796215,0.487,7.7,28.1,254,10,0.8,0.29,0,0,1,0.7708,0.1542,55.19,6,900,77,AUTO_REJECT,1
C007000,W01217,EVT0071,26,Faridabad,Zomato,EV Scooter,8,4046.65,8.2,0,Winter,Extreme Heat,0.32,0.05,0.37,0.506,1219.9,0.094,1,1,0.3288,28.080318,77.330319,0.56,3.2,34.1,96,5,0.896,0.239,0,0,0,0.1667,0.0333,65.85,6,900,62,MANUAL_REVIEW,1
C007007,W00686,EVT0341,37,Saket,Zomato,Bike,43,4076.64,10.2,1,Post-Monsoon,Heavy Rainfall,0.14,0.1,0.24,0.193,1492.0,0.024,0,0,0.2558,28.636288,76.778841,0.254,41.5,29.9,107,1,0.614,0.317,1,1,1,0.8958,0.1792,51.06,2,300,58,MANUAL_REVIEW,1
C007014,W00329,EVT0147,42,South Delhi,Zepto,Bike,1,3855.87,8.4,0,Winter,Flooding,0.1,0.05,0.15,0.119,910.6,0.191,1,0,0.2301,28.596192,76.750649,0.564,27.6,27.4,122,5,0.8,0.12,0,0,0,0.0208,0.0042,56.01,4,600,69,MANUAL_REVIEW,1
C007018,W00341,EVT0386,36,Noida,BigBasket,Bike,12,3094.11,10.2,0,Post-Monsoon,Extreme Heat,0.28,0.1,0.38,0.131,1817.9,0.025,1,1,0.0822,28.975506,76.608667,0.496,4.6,34.3,172,5,0.635,0.03,1,0,0,0.25,0.05,65.82,4,600,66,MANUAL_REVIEW,1
C007037,W00150,EVT0147,24,Faridabad,BigBasket,Bicycle,41,2797.84,11.1,0,Post-Monsoon,Extreme Heat,0.32,0.1,0.42,0.143,994.3,0.209,0,1,0.329,28.783052,77.294332,0.428,3.1,30.3,116,6,0.788,0.232,0,0,0,0.8542,0.1708,59.21,3,450,68,MANUAL_REVIEW,1
C007038,W00560,EVT0167,36,Faridabad,Blinkit,Bike,7,4661.13,7.4,0,Monsoon,Severe Pollution,0.32,0.3,0.62,0.086,447.7,0.002,1,0,0.2674,28.540075,77.319073,0.312,8.5,38.8,57,6,0.741,0.167,0,0,0,0.1458,0.0292,75.5,4,600,79,AUTO_REJECT,1
C007043,W01027,EVT0458,28,Dwarka,Swiggy,Bike,12,3232.95,9.8,0,Monsoon,Extreme Heat,0.22,0.3,0.52,0.465,288.9,0.082,1,1,0.4509,28.754628,76.644139,0.47,0.5,42.3,230,2,0.379,0.157,0,0,0,0.25,0.05,70.03,4,600,47,MANUAL_REVIEW,1
C007052,W01068,EVT0404,25,Lajpat Nagar,Blinkit,Bike,22,3813.03,9.4,0,Monsoon,Heavy Rainfall,0.12,0.3,0.42,0.278,286.8,0.19,1,1,0.3872,28.609715,76.786843,0.389,41.8,27.8,152,6,0.487,0.065,1,0,0,0.4583,0.0917,62.74,1,150,63,MANUAL_REVIEW,1
C007054,W00705,EVT0028,34,Noida,Zomato,Bike,33,3716.71,9.8,0,Monsoon,Social Disruption,0.28,0.3,0.58,0.316,1804.6,0.017,0,1,0.2574,28.874414,77.238002,0.551,18.9,27.5,168,5,0.441,0.303,1,0,0,0.6875,0.1375,67.35,4,600,46,MANUAL_REVIEW,1
C007055,W01296,EVT0109,29,North Delhi,Zepto,Bike,24,3947.85,7.8,0,Summer,Social Disruption,0.2,0.2,0.4,0.076,1899.9,0.014,1,0,0.0468,28.453415,77.544865,0.182,28.0,25.3,155,3,0.58,0.18,1,0,0,0.5,0.1,60.86,6,900,73,AUTO_REJECT,1
C007057,W00226,EVT0050,27,Connaught Place,Swiggy,Bike,12,2650.8,7.3,0,Winter,Flooding,0.15,0.05,0.2,0.154,1056.7,0.184,0,1,0.3215,28.979019,77.056239,0.461,10.8,25.1,148,5,0.527,0.013,1,0,0,0.25,0.05,54.23,4,600,57,MANUAL_REVIEW,1
C007058,W00248,EVT0498,42,Noida,Zomato,Bike,13,4193.95,9.3,0,Post-Monsoon,Extreme Heat,0.28,0.1,0.38,0.436,1428.7,0.213,0,0,0.3814,28.222822,77.175161,0.297,1.4,34.3,239,2,0.444,0.172,1,1,0,0.2708,0.0542,65.04,2,300,51,MANUAL_REVIEW,1
C007059,W00128,EVT0199,35,Connaught Place,Swiggy,Bike,41,4564.68,10.1,0,Winter,Flooding,0.15,0.05,0.2,0.122,1203.2,0.231,1,0,0.1914,28.096792,76.850582,0.476,14.6,34.8,150,4,0.45,0.169,0,0,0,0.8542,0.1708,46.71,4,600,59,MANUAL_REVIEW,1
C007061,W01156,EVT0386,43,Noida,Blinkit,Bike,14,3373.76,9.5,1,Monsoon,Flooding,0.28,0.3,0.58,0.015,929.8,0.088,0,0,0.2753,28.883504,76.712111,0.561,26.3,37.8,83,8,0.486,0.106,1,0,0,0.2917,0.0583,74.17,3,450,67,MANUAL_REVIEW,1
C007063,W01186,EVT0350,20,Faridabad,Zepto,Bike,29,2358.48,11.2,0,Winter,Social Disruption,0.32,0.05,0.37,0.022,1964.6,0.186,1,0,0.0327,28.201195,77.442716,0.197,10.0,27.0,95,4,0.529,0.182,1,1,0,0.6042,0.1208,61.72,4,600,73,AUTO_REJECT,1
C007068,W01697,EVT0460,42,East Delhi,BigBasket,Bicycle,15,4411.73,8.1,0,Monsoon,Severe Pollution,0.35,0.3,0.65,0.509,550.0,0.192,1,1,0.4403,28.90369,76.773892,0.358,24.8,33.3,223,6,0.85,0.05,1,0,0,0.3125,0.0625,74.7,4,600,70,MANUAL_REVIEW,1
C007070,W00626,EVT0235,35,West Delhi,Instamart,Bike,10,4181.58,7.3,0,Post-Monsoon,Severe Pollution,0.25,0.1,0.35,0.134,1348.7,0.175,1,1,0.1688,28.225888,77.071687,0.538,26.2,28.8,326,4,0.38,0.225,0,0,0,0.2083,0.0417,65.14,3,450,62,MANUAL_REVIEW,1
C007073,W01102,EVT0207,42,West Delhi,BigBasket,Bike,35,3040.12,8.3,1,Post-Monsoon,Flooding,0.25,0.1,0.35,0.068,769.4,0.001,0,0,0.3119,28.942813,77.294404,0.343,0.1,25.1,196,4,0.475,0.277,0,0,0,0.7292,0.1458,60.23,3,450,59,MANUAL_REVIEW,1
C007079,W00466,EVT0211,28,Faridabad,Instamart,Bike,29,4153.77,8.8,0,Post-Monsoon,Extreme Heat,0.32,0.1,0.42,0.186,1212.9,0.109,0,0,0.3034,28.803947,76.805708,0.038,2.4,37.9,215,2,0.612,0.193,0,0,0,0.6042,0.1208,64.24,5,750,63,MANUAL_REVIEW,1
